survey_id,time,squarerootTime,volume,infiltration,comment
PMDMED01_01_18-03-14,270,16.43167673,79,0.691636296,NA
PMDMED01_01_18-03-14,300,17.32050808,77.5,0.785950336,NA
PMDMED01_01_18-03-14,330,18.16590212,76,0.880264377,NA
PMDMED01_01_18-03-14,360,18.97366596,74.5,0.974578417,NA
PMDMED01_01_18-03-14,390,19.74841766,73,1.068892457,NA
PMDMED01_01_18-03-14,420,20.49390153,71.5,1.163206498,NA
PMDMED01_01_18-03-14,450,21.21320344,70,1.257520538,NA
PMDMED01_01_18-03-14,480,21.9089023,69,1.320396565,NA
PMDMED01_01_18-03-14,510,22.58317958,67.5,1.414710605,NA
PMDMED01_01_18-03-14,540,23.23790008,66,1.509024646,NA
PMDMED01_01_18-03-14,570,23.87467277,65,1.571900673,NA
PMDMED01_01_18-03-14,600,24.49489743,63.5,1.666214713,NA
PMDMED01_01_18-03-14,630,25.0998008,62,1.760528753,NA
PMDMED01_01_18-03-14,660,25.69046516,61,1.82340478,NA
PMDMED01_01_18-03-14,690,26.26785107,59.5,1.91771882,NA
PMDMED01_01_18-03-14,720,26.83281573,58.5,1.980594847,NA
PMDMED01_01_18-03-14,750,27.38612788,57,2.074908888,NA
PMDMED01_01_18-03-14,780,27.92848009,56,2.137784915,NA
PMDMED01_01_18-03-14,810,28.46049894,55,2.200660942,NA
PMDMED01_01_18-03-14,840,28.98275349,53.5,2.294974982,NA
PMDMED01_01_18-03-14,870,29.49576241,52,2.389289022,NA
PMDMED01_01_18-03-14,900,30,51,2.452165049,NA
PMDMED01_01_18-03-14,930,30.49590136,50,2.515041076,NA
PMDMED01_01_18-03-14,960,30.98386677,49,2.577917103,NA
PMDMED01_01_18-03-14,990,31.46426545,48,2.64079313,NA
PMDMED01_01_18-03-14,1020,31.93743885,47,2.703669157,NA
PMDMED01_02_18-03-14,0,0,90,0,NA
PMDMED01_02_18-03-14,30,5.477225575,90,0,NA
PMDMED01_02_18-03-14,60,7.745966692,89.5,0.031438013,NA
PMDMED01_02_18-03-14,90,9.486832981,89.5,0.031438013,NA
PMDMED01_02_18-03-14,120,10.95445115,89,0.062876027,NA
PMDMED01_02_18-03-14,150,12.24744871,89,0.062876027,NA
PMDMED01_02_18-03-14,180,13.41640786,89,0.062876027,NA
PMDMED01_02_18-03-14,210,14.49137675,88.5,0.09431404,NA
PMDMED01_02_18-03-14,240,15.49193338,88.5,0.09431404,NA
PMDMED01_02_18-03-14,270,16.43167673,88,0.125752054,NA
PMDMED01_02_18-03-14,300,17.32050808,88,0.125752054,NA
PMDMED01_02_18-03-14,330,18.16590212,87.5,0.157190067,NA
PMDMED01_02_18-03-14,360,18.97366596,87,0.188628081,NA
PMDMED01_02_18-03-14,390,19.74841766,87,0.188628081,NA
PMDMED01_02_18-03-14,420,20.49390153,87,0.188628081,NA
PMDMED01_02_18-03-14,450,21.21320344,87,0.188628081,NA
PMDMED01_02_18-03-14,480,21.9089023,87,0.188628081,NA
PMDMED01_02_18-03-14,510,22.58317958,86.5,0.220066094,NA
PMDMED01_02_18-03-14,540,23.23790008,86.5,0.220066094,NA
PMDMED01_02_18-03-14,570,23.87467277,86,0.251504108,NA
PMDMED01_02_18-03-14,600,24.49489743,86,0.251504108,NA
PMDMED01_02_18-03-14,630,25.0998008,86,0.251504108,NA
PMDMED01_02_18-03-14,660,25.69046516,86,0.251504108,NA
PMDMED01_02_18-03-14,690,26.26785107,86,0.251504108,NA
PMDMED01_02_18-03-14,720,26.83281573,85.5,0.282942121,NA
PMDMED01_02_18-03-14,750,27.38612788,85.5,0.282942121,NA
PMDMED01_02_18-03-14,780,27.92848009,85.5,0.282942121,NA
PMDMED01_02_18-03-14,810,28.46049894,85.5,0.282942121,NA
PMDMED01_02_18-03-14,840,28.98275349,85,0.314380135,NA
PMDMED01_02_18-03-14,870,29.49576241,85,0.314380135,NA
PMDMED01_02_18-03-14,900,30,85,0.314380135,NA
PMDMED01_02_18-03-14,930,30.49590136,84.5,0.345818148,NA
PMDMED01_02_18-03-14,960,30.98386677,84.5,0.345818148,NA
PMDMED01_02_18-03-14,990,31.46426545,84.5,0.345818148,NA
PMDMED01_02_18-03-14,1020,31.93743885,84,0.377256161,NA
PMDMED01_02_18-03-14,1050,32.40370349,84,0.377256161,NA
PMDMED01_02_18-03-14,1080,32.86335345,84,0.377256161,NA
PMDMED01_02_18-03-14,1110,33.3166625,84,0.377256161,NA
PMDMED01_02_18-03-14,1140,33.76388603,83.5,0.408694175,NA
PMDMED01_02_18-03-14,1170,34.20526275,83.5,0.408694175,NA
PMDMED01_02_18-03-14,1200,34.64101615,83,0.440132188,NA
PMDMED01_02_18-03-14,1230,35.07135583,83,0.440132188,NA
PMDMED01_02_18-03-14,1260,35.4964787,83,0.440132188,NA
PMDMED01_02_18-03-14,1290,35.91656999,82.5,0.471570202,NA
PMDMED01_02_18-03-14,1320,36.33180425,82.5,0.471570202,NA
PMDMED01_02_18-03-14,1350,36.74234614,82.5,0.471570202,NA
PMDMED01_02_18-03-14,1380,37.14835124,82,0.503008215,NA
PMDMED01_02_18-03-14,1410,37.54996671,82,0.503008215,NA
PMDMED01_02_18-03-14,1440,37.94733192,82,0.503008215,NA
PMDMED01_02_18-03-14,1470,38.34057903,81.5,0.534446229,NA
PMDMED01_02_18-03-14,1500,38.72983346,81.5,0.534446229,NA
PMDMED01_02_18-03-14,1530,39.11521443,81,0.565884242,NA
PMDMED01_02_18-03-14,1560,39.49683532,81,0.565884242,NA
PMDMED01_02_18-03-14,1590,39.87480407,81,0.565884242,NA
PMDMED01_02_18-03-14,1620,40.24922359,81,0.565884242,NA
PMDMED01_02_18-03-14,1650,40.62019202,80.5,0.597322256,NA
PMDMED01_02_18-03-14,1680,40.98780306,80.5,0.597322256,NA
PMDMED01_02_18-03-14,1710,41.35214626,80.5,0.597322256,NA
PMDMED01_02_18-03-14,1740,41.71330723,80.5,0.597322256,NA
PMDMED01_02_18-03-14,1770,42.07136794,80,0.628760269,NA
PMDMED01_03_18-03-14,0,0,73,0,NA
PMDMED01_03_18-03-14,30,5.477225575,72,0.062876027,NA
PMDMED01_03_18-03-14,60,7.745966692,71,0.125752054,NA
PMDMED01_03_18-03-14,90,9.486832981,70,0.188628081,NA
PMDMED01_03_18-03-14,120,10.95445115,69,0.251504108,NA
PMDMED01_03_18-03-14,150,12.24744871,68,0.314380135,NA
PMDMED01_03_18-03-14,180,13.41640786,67,0.377256161,NA
PMDMED01_03_18-03-14,210,14.49137675,66,0.440132188,NA
PMDMED01_03_18-03-14,240,15.49193338,65,0.503008215,NA
PMDMED01_03_18-03-14,270,16.43167673,64,0.565884242,NA
PMDMED01_03_18-03-14,300,17.32050808,63,0.628760269,NA
PMDMED01_03_18-03-14,330,18.16590212,62.5,0.660198282,NA
PMDMED01_03_18-03-14,360,18.97366596,61,0.754512323,NA
PMDMED01_03_18-03-14,390,19.74841766,60,0.81738835,NA
PMDMED01_03_18-03-14,420,20.49390153,59.5,0.848826363,NA
PMDMED01_03_18-03-14,450,21.21320344,59,0.880264377,NA
PMDMED01_03_18-03-14,480,21.9089023,57.5,0.974578417,NA
PMDMED01_03_18-03-14,510,22.58317958,57,1.00601643,NA
PMDMED01_03_18-03-14,540,23.23790008,56,1.068892457,NA
PMDMED01_03_18-03-14,570,23.87467277,55,1.131768484,NA
PMDMED01_03_18-03-14,600,24.49489743,54,1.194644511,NA
PMDMED01_03_18-03-14,630,25.0998008,53,1.257520538,NA
PMDMED01_03_18-03-14,660,25.69046516,52,1.320396565,NA
PMDMED01_03_18-03-14,690,26.26785107,51,1.383272592,NA
PMDMED01_03_18-03-14,720,26.83281573,50,1.446148619,NA
PMDMED01_03_18-03-14,750,27.38612788,49,1.509024646,NA
PMDMED01_03_18-03-14,780,27.92848009,47,1.634776699,NA
PMDMED01_03_18-03-14,810,28.46049894,48,1.571900673,NA
PMDMED01_03_18-03-14,840,28.98275349,46,1.697652726,NA
PMDMED01_03_18-03-14,870,29.49576241,45,1.760528753,NA
PMDMED01_03_18-03-14,900,30,44,1.82340478,NA
PMDMED01_03_18-03-14,930,30.49590136,43,1.886280807,NA
PMDMED01_03_18-03-14,960,30.98386677,42,1.949156834,NA
PMDMED01_03_18-03-14,990,31.46426545,40.5,2.043470874,NA
PMDMED01_04_18-03-14,0,0,89,0,NA
PMDMED01_04_18-03-14,30,5.477225575,84.5,0.282942121,NA
PMDMED01_04_18-03-14,60,7.745966692,81.5,0.471570202,NA
PMDMED01_04_18-03-14,90,9.486832981,78.5,0.660198282,NA
PMDMED01_04_18-03-14,120,10.95445115,75.5,0.848826363,NA
PMDMED01_04_18-03-14,150,12.24744871,72,1.068892457,NA
PMDMED01_04_18-03-14,180,13.41640786,NA,NA,missed observation
PMDMED01_04_18-03-14,210,14.49137675,68,1.320396565,NA
PMDMED01_04_18-03-14,240,15.49193338,64.5,1.540462659,NA
PMDMED01_04_18-03-14,270,16.43167673,61.5,1.72909074,NA
PMDMED01_04_18-03-14,300,17.32050808,59,1.886280807,NA
PMDMED01_04_18-03-14,330,18.16590212,56.5,2.043470874,NA
PMDMED01_04_18-03-14,360,18.97366596,53,2.263536968,NA
PMDMED01_04_18-03-14,390,19.74841766,51,2.389289022,NA
PMDMED01_04_18-03-14,420,20.49390153,48.5,2.546479089,NA
PMDMED01_04_18-03-14,450,21.21320344,46,2.703669157,NA
PMDMED01_04_18-03-14,480,21.9089023,43,2.892297237,NA
PMDMED01_04_18-03-14,510,22.58317958,40.5,3.049487305,NA
PMDMED01_04_18-03-14,540,23.23790008,38,3.206677372,NA
PMDMED01_04_18-03-14,570,23.87467277,35,3.395305453,NA
PMDMED01_04_18-03-14,600,24.49489743,33,3.521057506,NA
PMDMED01_04_18-03-14,630,25.0998008,30,3.709685587,NA
PMDMED01_04_18-03-14,660,25.69046516,27,3.898313668,NA
PMDMED01_04_18-03-14,690,26.26785107,24.5,4.055503735,NA
PMDMED01_04_18-03-14,720,26.83281573,21,4.275569829,NA
PMDMED01_04_18-03-14,750,27.38612788,18.5,4.432759896,NA
PMDMED01_04_18-03-14,780,27.92848009,15.5,4.621387977,NA
PMDMED01_04_18-03-14,810,28.46049894,13,4.778578044,NA
PMDMED01_04_18-03-14,840,28.98275349,10,4.967206125,NA
PMDMED01_04_18-03-14,870,29.49576241,6.5,5.187272219,NA
PMDMED01_04_18-03-14,900,30,3.5,5.3759003,NA
PMDMED01_04_18-03-14,930,30.49590136,0.5,5.564528381,NA
